0.0000 1.0951 1.0723 1.0491 1.5470 2.1669 2.1381 2.4135 3.2753 1.0951 0.0000 1.7332 1.7269 2.1928 3.0790 2.4891 2.7015 3.6162 1.0723 1.7332 0.0000 1.7756 2.1537 2.5132 3.0268 2.6177 3.5150 1.0491 1.7269 1.7756 0.0000 2.1377 2.4754 2.4175 3.3126 4.0689 1.5470 2.1928 2.1537 2.1377 0.0000 1.0826 1.0952 1.4163 1.9679 2.1669 3.0790 2.5132 2.4754 1.0826 0.0000 1.7688 2.0502 2.2912 2.1381 2.4891 3.0268 2.4175 1.0952 1.7688 0.0000 2.1032 2.4021 2.4135 2.7015 2.6177 3.3126 1.4163 2.0502 2.1032 0.0000 0.9829 
0.0000 1.0985 1.0750 1.0510 1.5472 2.1701 2.1384 2.4120 3.2754 1.0985 0.0000 1.7349 1.7290 2.1977 3.0870 2.4926 2.7053 3.6230 1.0750 1.7349 0.0000 1.7829 2.1559 2.5200 3.0308 2.6143 3.5127 1.0510 1.7290 1.7829 0.0000 2.1393 2.4788 2.4156 3.3129 4.0704 1.5472 2.1977 2.1559 2.1393 0.0000 1.0860 1.0994 1.4151 1.9676 2.1701 3.0870 2.5200 2.4788 1.0860 0.0000 1.7737 2.0519 2.2899 2.1384 2.4926 3.0308 2.4156 1.0994 1.7737 0.0000 2.1093 2.4110 2.4120 2.7053 2.6143 3.3129 1.4151 2.0519 2.1093 0.0000 0.9849 
0.0000 1.1021 1.0781 1.0537 1.5473 2.1734 2.1387 2.4105 3.2752 1.1021 0.0000 1.7368 1.7316 2.2024 3.0952 2.4961 2.7092 3.6294 1.0781 1.7368 0.0000 1.7909 2.1585 2.5271 3.0353 2.6112 3.5104 1.0537 1.7316 1.7909 0.0000 2.1415 2.4826 2.4142 3.3138 4.0722 1.5473 2.2024 2.1585 2.1415 0.0000 1.0898 1.1036 1.4139 1.9671 2.1734 3.0952 2.5271 2.4826 1.0898 0.0000 1.7788 2.0538 2.2886 2.1387 2.4961 3.0353 2.4142 1.1036 1.7788 0.0000 2.1155 2.4199 2.4105 2.7092 2.6112 3.3138 1.4139 2.0538 2.1155 0.0000 0.9866 
0.0000 1.1055 1.0815 1.0570 1.5474 2.1768 2.1392 2.4089 3.2747 1.1055 0.0000 1.7391 1.7348 2.2071 3.1034 2.4996 2.7130 3.6356 1.0815 1.7391 0.0000 1.7994 2.1612 2.5344 3.0402 2.6083 3.5080 1.0570 1.7348 1.7994 0.0000 2.1441 2.4867 2.4134 3.3154 4.0744 1.5474 2.2071 2.1612 2.1441 0.0000 1.0937 1.1080 1.4127 1.9666 2.1768 3.1034 2.5344 2.4867 1.0937 0.0000 1.7840 2.0560 2.2874 2.1392 2.4996 3.0402 2.4134 1.1080 1.7840 0.0000 2.1217 2.4285 2.4089 2.7130 2.6083 3.3154 1.4127 2.0560 2.1217 0.0000 0.9881 
0.0000 1.1090 1.0851 1.0609 1.5474 2.1803 2.1398 2.4073 3.2739 1.1090 0.0000 1.7417 1.7385 2.2116 3.1117 2.5032 2.7167 3.6414 1.0851 1.7417 0.0000 1.8085 2.1642 2.5419 3.0455 2.6057 3.5056 1.0609 1.7385 1.8085 0.0000 2.1471 2.4911 2.4130 3.3175 4.0769 1.5474 2.2116 2.1642 2.1471 0.0000 1.0978 1.1123 1.4116 1.9658 2.1803 3.1117 2.5419 2.4911 1.0978 0.0000 1.7894 2.0583 2.2862 2.1398 2.5032 3.0455 2.4130 1.1123 1.7894 0.0000 2.1278 2.4369 2.4073 2.7167 2.6057 3.3175 1.4116 2.0583 2.1278 0.0000 0.9893 
0.0000 1.1123 1.0889 1.0654 1.5473 2.1838 2.1404 2.4057 3.2728 1.1123 0.0000 1.7445 1.7426 2.2160 3.1199 2.5067 2.7204 3.6468 1.0889 1.7445 0.0000 1.8179 2.1673 2.5496 3.0509 2.6032 3.5031 1.0654 1.7426 1.8179 0.0000 2.1504 2.4958 2.4131 3.3201 4.0795 1.5473 2.2160 2.1673 2.1504 0.0000 1.1020 1.1167 1.4105 1.9649 2.1838 3.1199 2.5496 2.4958 1.1020 0.0000 1.7948 2.0607 2.2850 2.1404 2.5067 3.0509 2.4131 1.1167 1.7948 0.0000 2.1339 2.4450 2.4057 2.7204 2.6032 3.3201 1.4105 2.0607 2.1339 0.0000 0.9901 
0.0000 1.1154 1.0929 1.0704 1.5471 2.1873 2.1410 2.4041 3.2713 1.1154 0.0000 1.7473 1.7470 2.2201 3.1279 2.5100 2.7239 3.6518 1.0929 1.7473 0.0000 1.8277 2.1705 2.5574 3.0566 2.6010 3.5005 1.0704 1.7470 1.8277 0.0000 2.1541 2.5007 2.4136 3.3232 4.0822 1.5471 2.2201 2.1705 2.1541 0.0000 1.1062 1.1209 1.4096 1.9638 2.1873 3.1279 2.5574 2.5007 1.1062 0.0000 1.8001 2.0633 2.2838 2.1410 2.5100 3.0566 2.4136 1.1209 1.8001 0.0000 2.1398 2.4528 2.4041 2.7239 2.6010 3.3232 1.4096 2.0633 2.1398 0.0000 0.9907 
0.0000 1.1184 1.0969 1.0758 1.5469 2.1908 2.1417 2.4024 3.2696 1.1184 0.0000 1.7503 1.7516 2.2240 3.1358 2.5133 2.7273 3.6562 1.0969 1.7503 0.0000 1.8376 2.1738 2.5652 3.0623 2.5990 3.4977 1.0758 1.7516 1.8376 0.0000 2.1580 2.5056 2.4145 3.3266 4.0851 1.5469 2.2240 2.1738 2.1580 0.0000 1.1105 1.1250 1.4086 1.9626 2.1908 3.1358 2.5652 2.5056 1.1105 0.0000 1.8053 2.0659 2.2824 2.1417 2.5133 3.0623 2.4145 1.1250 1.8053 0.0000 2.1455 2.4603 2.4024 2.7273 2.5990 3.3266 1.4086 2.0659 2.1455 0.0000 0.9909 
0.0000 1.1212 1.1010 1.0815 1.5467 2.1943 2.1423 2.4008 3.2675 1.1212 0.0000 1.7532 1.7564 2.2277 3.1433 2.5163 2.7306 3.6602 1.1010 1.7532 0.0000 1.8476 2.1772 2.5730 3.0681 2.5972 3.4948 1.0815 1.7564 1.8476 0.0000 2.1622 2.5106 2.4156 3.3303 4.0879 1.5467 2.2277 2.1772 2.1622 0.0000 1.1147 1.1289 1.4078 1.9612 2.1943 3.1433 2.5730 2.5106 1.1147 0.0000 1.8103 2.0685 2.2811 2.1423 2.5163 3.0681 2.4156 1.1289 1.8103 0.0000 2.1510 2.4673 2.4008 2.7306 2.5972 3.3303 1.4078 2.0685 2.1510 0.0000 0.9908 
0.0000 1.1238 1.1051 1.0875 1.5463 2.1976 2.1430 2.3991 3.2651 1.1238 0.0000 1.7561 1.7613 2.2312 3.1505 2.5192 2.7338 3.6637 1.1051 1.7561 0.0000 1.8576 2.1806 2.5806 3.0737 2.5955 3.4916 1.0875 1.7613 1.8576 0.0000 2.1664 2.5156 2.4171 3.3343 4.0907 1.5463 2.2312 2.1806 2.1664 0.0000 1.1188 1.1326 1.4070 1.9596 2.1976 3.1505 2.5806 2.5156 1.1188 0.0000 1.8151 2.0711 2.2796 2.1430 2.5192 3.0737 2.4171 1.1326 1.8151 0.0000 2.1563 2.4739 2.3991 2.7338 2.5955 3.3343 1.4070 2.0711 2.1563 0.0000 0.9903 
